comment,label,df
මම දන්නෑ හාමුදුරුවනේ...,0,D
"උන් කැද බීල වගෙ සෙල්ලම් කරේ නෑ නේ, කීඩා සමාජ වලට සිලෙක්ට් වෙන්න බලාගෙන සෙල්ලම් කරෙත් නෑ.",0,D
ඒ තමා මිනිස්සු,0,D
දිනුවත් නෑ පැරදුනත් නෑ,0,D
මීට කලින් දැකලා නෑ තමයි,0,D
ඔහොම කරන්න ඕනේ නෑ බන් රටේ නම ජාත්‍යන්තරයට ගෙනියන්න..තව ටික කාලයක් බලන් හිටපන්කෝ අපේ මයිත්‍රී මාමා අපේ රටේ නම ලෝකේම බබලවන විදිහ,0,D
අනිවා කොහේ ගියත් අපේ එකෙක් ඉන්නවමයි,0,D
එලකිරී මචෝ,0,D
කමක් නැහැ ... ඔහොම හරි කරලා හිත හදාගමුකෝ ....,0,D
ලංකාවේ අය 6 දෙනෙක් විතරයි ඉන්නෙ..,0,D
මූ කොහොමත් අක්කලටනෙ කැමති...,0,D
අපේ රටේ නායකයෝ මැච් බලන්න ගියොත් එදාට එක පරාදයි,0,D
ඒකට මෙහෙ ඉන්න 225 නොදකින්,0,D
දැං එතකොට මෙයාට ජනාධිපති ධූරයේ වැඩ නැද්ද ?,0,D
අපේ පව බන්.,0,D
අපේ අය අපිව මීට වඩා සප්‍රයිස් කරයි. ඒ නිසා ඒ ගැන වැඩිය හිතන්න හොඳ නෑ,0,D
මෙයත් අතීතයට එක වන එක දවසකට පමනක් සෙයා ව එක් පෝස්ටුවක් පමනයි..සිස්ටම් එක වෙනස්වන බවක් පේනතෙක් මානෙක වත් නෑ..,0,D
ඒ තත්පර දෙක ඉඳලා බලල යන්නත් තිබ්බා,0,D
"දෙයක් කියන්නේ ව්‍යංග්‍යර්ථයෙන්, වැදගත් විදිහට ඒක තේරුම් ගන්න බැරි මිනිසුන් ඉන්න රටක් දියුණු වෙයිද",0,D
"මල සමයං , හ්ම් .................අපි ඒ වගේ නොවේ ....එලාම් එක ඔෆ් කරලයි අපි මැච් එක බලන්නේ ..............ගින්දර වගේද මැච් මෙයා ..................",0,D
තමන්ගේ ජොබ් එක හරියටම කල මිනිස්සු. ලන්කාවේ රාජ්‍ය සේවකයන්ට ලොකු ආදර්ශයක්. රාජ්‍ය සේවක බූවල්ලගෙන් රට නිදහස් කර නොගත්තොත් කොයි නායකයා ආවත් අපේ රට හදන්න බෑ.,0,D
ඇත්ත බොරුව ගෝල් එක ගහනවද මොන රටේද කොහෙද වැඩ කරන්නෙ මොන ජාතියේද මොන ආගමේද වැඩක් නෑ ගෙදර වුනත් ඉන්න තැනක කරන පැවරෙන වැඩක් හරියට කරනව නම් එච්චරයි.......,0,D
නැහැ!! මෙි විඩියෝ එක අපි කාටත් හෝද ආදර්ශයක්...විඩියෝවේ අදහස් හිතට ගන්න. ලංකාවටත් දැන් ඹිනේ මෙිහේම ඡනතාවක්......,0,D
කවුද යකෝ තමන්ගෙ රට සෙමි ෆයිනල් ගහද්දි ගිණි තියපු එකා..,0,D
අපේ උන් හිටියා නම් අනිවා කියනවා කලින්ම ගිනි නිවන ඇදුම් ඇදගෙන නොහිටපු එකට විනය පරීක්ෂණයක් ඕනේ කියලා,0,D
එපේ උන් නම් මැච් එකත් බලලා සතුටට අඩියකුත් ගහලා තමා යන්නේ,0,D
ජිවිතයේ ඒසුන්දර අත්දැකීම අවදිකලා,0,D
හැම දේටම වඩා රාජකාරිය උතුම් ලෙස ලෝකෙටම ආදර්ශ දෙන උතුම් මිනිස්සු.,0,D
මිලියන 4 යි ජනගහනය.අපට මිලියන 20 යි.රටක් හැදෙනව නම් හැදෙන්නෙ මෙහෙමයි.,0,D
"සුදු ඇදගෙන අන්තිමට එන කෙනාව බලන්න, මෙක තනිකර බොරුවක්, බොරුවට කෙරවලට දුවලා නිකම් එනවා",0,D
"ඒකට ලංකාවේ, ගින්න තියන තැනට ගහින් තමා වතුර තියනවද කියල බලන්නේ.",0,D
අෙප් ර ෙට් තරුණ පිරිසකට ෙම ෙහම වුණා නම් අැෙග් ශක්තිය තියා ගන්න භාවනාවක් වත් දන්නවාද?,0,D
මොකක්දෝ කරැම සල්ලි වලට වහ වැටිලා ඒ දේ සැගවිලා ගිහින්... ඒත් මෙහෙම අවස්ථා වල ඉබේම ඒක එලියට එනවා...ඒ දේ මොන සක්කරයටවත් බෑ නවත්වන්න...,0,D
කොච්චර කාලකන්නි හිටියත් තාමත් මෙහෙම මිනිස්සු ඉතුරු වෙලා ඉන්න එක ගැන දැනෙන්නේ පුදුම ආඩම්බරයක්. මේක තමයි ශ්‍රි ලාංකීක කම..,0,D
"කවුරු මොනා කිව්වත් කරදරයකදි අපේ මිනිස්සු,ලංකාවේ මිනිස්සු දෙවිවරු,,,අත්දැකීමෙන් කියන්නේ,,,ජාතිබේද නැති මනුස්සකම,,,",0,D
",ලංකාවේ මිනිස්සු හරි වෙනස් බන්....උදව් කරපු උන් සියලු දෙනාට පින් ඵල අත්වේවි...ඒ පිනෙන්ම සියලුරෝගීන් සුවපත්වේවි",0,D
"මොන ජාතීන්,මොන අගමක්,එය කෙසේවුවත්,අන්න නියම ශ්‍රීලාංකිකකම.",0,D
කුරුණෑගල කිරිවවුලෙ ඉඳන් මීගොල්ලට බයික් එකේ යද්දිත් පාන්දර මන් පෙරලිලා වැටුණම ඒ වෙලාවෙ සද්දෙ ඇහිලා ඇවිත් බයික් එකක්ත් හදලා දීලා මට බෙහෙතුත් දාලා දුන්න කොල්ලො හිටිය,0,D
එහෙම තමයි අපේ උන් හරි හොඳයි. අවුල තියෙන්නෙ අපේ උන්ට වෙලාවකට එන ප්‍රශ්න එක්ක අනිත් මිනිස්සුන්ගෙ ප්‍රශ්න ගැන හිතන්න බැරි වෙන වෙලාවල් එනවා. මනුස්සකම් පිරුණු උතුම් මනුස්සයන්ට මාගෙ ආචාරය!,0,D
"රටක් , ජාතියක් වශයෙන් .. මනුස්සකමින් .., අපි අංක 1 ..",0,D
එතැනදී අපි තමයි ලෝකයේ පොහොසත්ම රට ...!,0,D
