comment,label,df
ඔබතුමා ගන්නා සෑම උත්සාහයක්ම අතිශයින්ම සාර්ථක වේවා෴ තෙරුවන් සරණයි ජනපතිතුමනි ,0,B
ඔබතුමා ගැන ආඩම්බරයි. කිසිදු පැකිලීමකින් තොරව හැමෝගෙම උපදෙස් අනුසාසනා අවවාද අරගෙන කරගෙන යන වැඩ පිළිවෙල තව දුරටත් සාර්ථක වේවා.,0,B
ඔබතුමා ගැන විශ්වාසයි ආඩම්බරයි. කිසිදු පැකිලීමකින් තොරව හැමෝගෙම උපදෙස් අනුසාසනා අවවාද අරගෙන කරගෙන යන වැඩ පිළිවෙල තව දුරටත් සාර්ථක වේවා. ඔබ තුමා ඇතුළු රටවැසියන් සියලු දෙනාට තෙරුවන් සරණයි..!,0,B
ඔබතුමා ගැන විශ්වාසයි ඵ වාගේම ආඩම්බරය ,0,B
ඔබතුමා ජනාධිපති නොවි කලින් රජය තිබුනානම් අද අපිට නිවන් සුව තමයි ගරු ජනාධිපතිතුමනි.රටේ වාසනාවටයි ඔබතුමා ජනපති වුනේ.,0,B
ඔබතුමා ජනාධිපති වුණේ රටේ වාසනාවට. මේ මොහොතෙ වෙනත් කෙනෙක් ඔය පුටුවෙ හිටියනම් ලංකාවෙ කොරෝන රෝගීන් ලක්ෂෙත් පැනල. ,0,B
ඔබතුමා තාමත් ලිහිල් ප්‍රතිපත්තියක් අනුගමනය කරන්නේ..බහුතරයක් නිවෙස් වලට වී මෙම රෝගය නැතිකරගැනීමට දායකත්වය ලබාදෙන අතර...මේ පිළිබඳව කිසිම සැලකිල්ලක් නොදක්වා මී හරක් මෙන් සමාජයේ හැසිරෙන බව මා හට ඇස් දෙකෙන්ම අත්දැකීමෙන් ම අත්විඳිමට සිදු වී ඇත..ඔබතුමා ඇතුළු දායකත්වය ලබාදෙන පිරිසගේ කැපකිරීම් ගැන වත් නොදන්නා හරක් පිළිබඳව ඔබතුමාගේ අවධානය යොමුකරන ලෙස ඉල්ලා සිටිමි,0,B
ඔබතුමා නොහිටින්න වෙන කවුරු හිටියත් මෙලහකට රට විශාලාමහනුවරක් වෙලා ඔබතුමාට මේක සාර්ථක ව නිම කරන්න යෝධබල යෝධශක්තිය ලැබේවා . බුදු සරනයි .,0,B
ඔබතුමා පරමුක කෝවිඩ් 19 මරදනය සදහා දිවා රෑ නොබලා වෙහෙසෙන සියලු කාර්යය මන්ඩලවලට අපගේ ගෞරවය පුදකරනවා .තෙරුවන් සරණයි ?,0,B
"ඔබතුමා පසුපස ආදරෙන් එන සෙවනැල්ල, ඔබ දෙදෙනා සැමදා ආදරෙන් ජීවත් වීමට වාසනා.",0,B
ඔබතුමා රටට වාසනාවක්. ලෝකයට ආදර්ශයක් . පටු අවස්ථාවාවාදීන්ගේ ජාතිවාදී ආගම්වාදී අදහස් වලට නොනැමී ඒවාට බුද්ධියෙන් පිලිතුරු දෙමින් ලන්කාව ගොඩ නැගීමට දරන උත්සාහය ඉතාම ප්‍රශංසානීයයි. ,0,B
ඔබතුමා හරිදේ කරයි කියන එක ගැන විශ්වාසය අප තුල පවතිනවා. මත්ද්‍රව්‍ය කියන එක සුළුවෙන් හිතන්න එපා...අපේ දරුවො පාරට බස්සන්න බයේ අපි ඉන්නෙ..පහුගිය ටිකේ සේරම අල්ලල දැං සුළු කියල එලියට දාල තවත් විනාශය වැඩි වෙන එකයි වෙන්නෙ. උන් ආයෙ ඒ වැරදි කරනව..දැනටත් ගොවි තැනට වෙළඳාමට අස්සෙන් කරන්නෙ ඒව..දුප්පත් පවුල්වලට ලැබෙන දේත් විනාසවෙයි..රංචු ගැහිල වටේ ඇවිදල මේ වසංගතේ තවත් පතුරවයි...අසරණ මිනිස්සු සාප කරයි..ඒ වරද කරන්න එපා...වාහන වැනි වෙනත් වැරදි කරුවන් ගැන බලල තීරණයක් ගන්න...ඔබ තුමාට තෙරුවන් සරණයි...!!!දීර්ඝායු වේවා...!!!,0,B
ඔබතුමාගෙ කැපවීම හා නිවැරැදි නායකත්වය මුළු රටටම ආදර්ශයක් ජනපති තුමනි,0,B
ඔබතුමාගෙ කැපවීම හා නිවැරැදි නායකත්වය මුළු රටටම ආදර්ශයක් ජනපති තුමනිඔබතුමා මෙි යන ගමන අතිසාර්තකයි තෙරුවන් සරණින් ඔබට ශක්තිය ධර්ය ලැබේවා,0,B
ඔබතුමාගෙ ක්‍රියාකාරීත්වය ගැන විවාද නැත.,0,B
ඔබතුමාගේ උත්සාහයට ප්‍රනාමය පුද කරමු,0,B
"ඔබතුමාගේ නායකත්වය යටතේ සෞඛ්‍යඅංශ ,ආරක්ෂක අංශ සමග ගෙනයන වැඩපිලිවෙල ඉතා විශිෂ්ඨයි, මෙහි දී රාජ්‍ය බුද්ධි අංශ ඉටුකරන කාර්යය ද අගය කල යුතුය.තෙරුවන් සරණයි.",0,B
ඔබතුමාගේ පෙර සූදානම ඉතා විශිෂ්ඨයි .ස්තුති ඔබතුමාට .තෙරුවන් සරණයි,0,B
ඔබතුමාට තෙරුවන් සරණයි,0,B
ඔබතුමාට දලදා සමිදු පිහිට ආරක්ෂාව ආශීර්වාදය නිරතුරුවම ලැබේවා,0,B
ඔබතුමාට දිර්ඝායුෂ පතනවා....අපේ රට රකින්නට පුලුවන් ඔබටම පමණි,0,B
"ඔබතුමාට දීර්ඝායුෂ ලැබේවා, තෙරුවන් සරණයි.",0,B
ඔබතුමාටත් අනිකුත් සියලු සෞඛ්‍ය සේවා වෘත්තීය අයටත් හමුදා හා පොලිස් සේවයේ නියුතු සියලු දෙනාටම ආශිර්වාද ලැබේවා කියා ප්‍රාර්ථනා කරනවා.,0,B
"ඔබතුමාටත්, මාගේ රට වැසියන්ටත්, ලෝක වාසී සියලුදෙනාටත් තෙරුවන් සරණින් යහපතක්ම වේවා ..සියලු ලෝක සියලු සත්වයෝ සුවපත් වෙත්වා ...!",0,B
"ඔබතුමාත් ඉහල මට්ටමේ සිට අනෙකුත් සෑම නිලධාරීන්, සේවකයින්, ත්‍රිවිධ හමුදාවේ, පොලිසියේ මෙකි නොකී බොහෝ පිරිසක් අප්‍රමාන වෙහෙසක් දරමින් මේ කරන කැපවීම සුළුතර පිරිසක් නිසා අපතේ යාවිදැයි බියක් දැනෙනවා. අපි තාමත් ප්‍රමාද නැහැ බුද්ධිමත්ව වැඩ කරමු. තෙරුවන් සරණයි ",0,B
ඔබතුමිය අපිට කියන්නේ අපි ඔබතුමියට කියන්න ඕනේ දේවල්.මොකද මේ රටේ මිනිස්සු බෙදිල නෑ.බෙදන්නේ ඔබතුමියල!,0,B
ඔබතුමිය ඇතුළු මෙම කර්තව්‍යය ට උරදී සිටන සියලු ම රාජ්‍ය සේවයේ නියුතු නිලධාරින් ට ජනතාව වෙනුවෙන් කරන මේ සටන ජයගැනීමට ශක්තිය ධෛර්යය ලැබේවා. ලංකීය සියලු ජනතාවගේ ආශීර්වාදය අනිවාර්යෙන්ම ලැබේ,0,B
